target,trial,elapsed_sec,sim_time,control_state,gripper_command_left,gripper_command_right,gripper_position_left,gripper_position_right,force_left_raw,force_right_raw,force_left_filtered,force_right_filtered,force_mean,force_error,force_balance_error,delta_q,force_source,force_valid_left,force_valid_right
material_spare_igbt,3,34.937128,1788233245.928772,POSITION_CLOSE,0.030800,0.030800,0.030607,0.030593,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,35.039321,1788233246.030965,POSITION_CLOSE,0.031100,0.031100,0.031107,0.031093,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,35.141398,1788233246.133044,POSITION_CLOSE,0.031300,0.031300,0.031107,0.031093,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,35.243703,1788233246.235344,POSITION_CLOSE,0.031600,0.031600,0.031607,0.031593,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,35.346720,1788233246.338367,POSITION_CLOSE,0.031800,0.031800,0.031607,0.031593,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,35.449254,1788233246.440896,POSITION_CLOSE,0.032100,0.032100,0.031807,0.031793,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,35.550656,1788233246.542304,POSITION_CLOSE,0.032300,0.032300,0.032307,0.032293,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,35.652700,1788233246.644343,POSITION_CLOSE,0.032600,0.032600,0.032307,0.032293,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,35.755036,1788233246.746678,POSITION_CLOSE,0.032800,0.032800,0.032607,0.032593,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,35.856459,1788233246.848101,POSITION_CLOSE,0.033100,0.033100,0.033107,0.033093,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,35.958608,1788233246.950251,POSITION_CLOSE,0.033300,0.033300,0.033107,0.033093,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,36.059754,1788233247.051397,POSITION_CLOSE,0.033600,0.033600,0.033307,0.033293,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,36.161742,1788233247.153390,POSITION_CLOSE,0.033800,0.033800,0.033807,0.033793,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,36.264562,1788233247.256209,CONTACT_TRANSITION,0.034100,0.034100,0.033807,0.033793,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,36.366679,1788233247.358326,FORCE_REGULATION,0.034100,0.034300,0.034189,0.034211,20.000000,20.000000,20.000000,20.000000,20.000000,-12.000000,0.000000,0.000000,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,36.367299,1788233247.358941,FORCE_HOLD,0.034100,0.034300,0.034189,0.034211,20.000000,20.000000,20.000000,20.000000,20.000000,-12.000000,0.000000,0.000000,VIRTUAL_ESTIMATE,1,1
